Species,Sample,Image,Event,Tank,Treatment,size..mm.,Date,Month
Hydrobia,SF84,5,1,A4,amb,4.331325301,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,4.106385542,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,4.056987952,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,3.9889156629999998,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,3.64,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,3.160843373,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,4.281445783,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,4.263614458,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,4.744819277,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,3.625180723,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,4.32,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,4.15626506,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,2.275060241,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,3.935903614,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,2.697349398,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,3.807349398,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,2.983855422,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,2.757108434,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,3.010481928,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,1.860120482,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,1.599277108,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,2.62746988,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,6.500481928,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,2.880963855,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,3.236144578,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,4.568072289,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,5.34746988,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,3.835180723,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,3.824819277,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,4.01686747,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,3.795903614,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,3.719518072,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,3.900120482,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,3.930963855,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,2.777831325,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,2.460843373,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,3.117710843,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,4.300722892,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,3.68626506,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,4.109879518,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,4.328313253,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,4.339036145,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,3.346024096,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,4.13746988,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,4.144698795,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,3.608072289,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,2.796746988,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,3.420843373,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,3.598795181,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,2.790120482,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,1.923614458,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,2.885662651,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,4.445542169,2022-04-25,April
Hydrobia,SF84,5,1,A4,amb,4.288915663,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.716987952,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.918433735,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.076626506,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,2.485301205,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,4.353975904,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,5.396506024,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,2.751204819,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.874939759,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.81746988,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.392771084,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.63626506,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.875783133,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.383855422,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.394337349,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.743975904,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.481084337,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,4.230120482,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,4.868192771,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.188192771,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,4.243855422,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,4.535301205,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.585783133,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,4.08253012,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,4.210843373,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,4.338192771,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.544337349,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.670963855,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,1.832771084,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,2.795301205,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.141325301,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,2.917228916,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.832891566,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,4.638915663,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,4.608433735,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,4.182289157,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.144819277,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.701084337,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.455180723,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.427710843,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,2.93313253,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.188795181,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.764819277,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,4.294457831,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,5.095783133,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,5.080240964,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.227349398,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.490481928,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,4.378192771,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.440963855,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.216024096,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,4.266746988,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,5.138313253,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,2.84686747,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.615301205,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,2.678433735,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.268433735,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,4.651325301,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.578674699,2022-04-25,April
Hydrobia,SF84,6,1,A4,amb,3.978554217,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,2.770481928,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,3.984939759,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,2.832289157,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,2.627228916,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,2.830843373,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,3.083493976,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,5.05313253,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,3.721084337,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,2.76253012,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,4.177349398,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,3.549638554,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,4.237108434,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,3.838915663,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,3.370963855,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,3.020240964,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,3.247108434,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,2.017831325,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,2.455662651,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,3.735662651,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,4.025542169,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,3.137831325,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,4.230481928,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,3.477951807,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,3.639759036,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,4.793012048,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,3.228915663,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,3.22939759,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,4.326385542,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,2.655783133,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,3.342891566,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,3.276987952,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,4.052650602,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,3.024578313,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,2.357228916,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,4.734096386,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,4.180481928,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,3.991686747,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,4.064096386,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,3.178433735,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,3.004578313,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,4.328192771,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,4.195542169,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,4.278313253,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,3.983373494,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,3.343975904,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,3.91313253,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,4.011204819,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,4.289277108,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,3.360240964,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,4.582048193,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,3.23686747,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,3.41686747,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,3.982891566,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,4.617710843,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,4.676385542,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,3.936385542,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,4.406506024,2022-04-25,April
Hydrobia,SF84,7,1,A4,amb,5.446144578,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,4.243614458,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,4.096746988,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,4.395060241,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,4.046385542,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,3.21626506,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,2.92253012,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,4.14626506,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,4.341566265,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,4.384337349,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,3.01746988,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,3.993614458,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,2.743012048,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,3.606144578,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,4.193855422,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,3.624698795,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,3.69686747,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,3.620722892,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,2.875060241,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,2.6,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,2.214698795,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,2.64253012,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,2.788554217,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,3.749277108,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,3.053493976,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,3.780481928,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,3.479638554,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,3.281084337,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,3.594216867,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,3.854819277,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,4.208192771,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,3.549638554,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,4.589156627,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,3.656506024,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,3.401204819,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,2.586144578,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,4.068192771,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,3.854698795,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,2.892409639,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,4.452289157,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,3.618313253,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,3.785662651,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,3.631807229,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,3.83060241,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,4.234819277,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,3.615662651,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,3.349759036,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,3.211445783,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,3.445180723,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,3.530963855,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,2.800120482,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,4.448915663,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,4.579879518,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,3.374939759,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,4.519879518,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,2.818554217,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,4.301927711,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,4.660240964,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,4.378554217,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,4.632409639,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,4.304337349,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,3.437831325,2022-04-25,April
Hydrobia,SF84,8,1,A4,amb,3.555542169,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,3.811204819,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,3.190722892,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,4.040120482,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,2.051084337,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,2.998674699,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,3.856144578,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,2.417831325,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,4.23373494,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,3.530843373,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,4.234216867,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,2.427831325,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,2.408192771,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,2.457108434,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,2.020722892,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,1.966746988,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,2.449638554,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,4.373493976,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,4.560240964,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,3.197951807,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,3.43253012,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,2.208795181,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,2.814698795,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,1.645421687,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,1.663012048,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,2.388795181,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,3.568192771,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,1.976987952,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,4.312289157,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,4.470361446,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,4.270963855,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,3.666385542,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,2.265783133,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,2.662771084,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,3.87939759,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,2.234939759,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,3.771927711,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,3.212891566,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,3.636024096,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,2.747108434,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,3.914337349,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,3.866987952,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,3.908674699,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,4.088313253,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,2.92686747,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,2.79939759,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,1.909879518,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,3.826024096,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,2.330361446,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,3.397951807,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,3.7389156629999998,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,2.530361446,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,4.40373494,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,4.334939759,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,3.325662651,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,1.453975904,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,3.429879518,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,4.358554217,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,3.832048193,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,2.687710843,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,4.995903614,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,3.911566265,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,2.608433735,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,4.661686747,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,4.043373494,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,3.162289157,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,2.983373494,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,2.301566265,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,3.11686747,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,3.209879518,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,2.930481928,2022-04-25,April
Hydrobia,SF84,9,1,A4,amb,3.768433735,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,4.648554217,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,1.79373494,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,4.166024096,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,3.81253012,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,3.851927711,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,4.064819277,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,3.470361446,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,4.285903614,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,2.426746988,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,3.417349398,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,2.950120482,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,2.804698795,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,1.824939759,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,2.99373494,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,3.832771084,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,3.663855422,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,4.24060241,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,4.138433735,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,2.665301205,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,3.54746988,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,2.60313253,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,2.578674699,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,3.189156627,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,3.105903614,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,2.566987952,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,4.139638554,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,4.080240964,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,3.488192771,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,2.927831325,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,2.608554217,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,2.469879518,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,3.21746988,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,3.341325301,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,2.984698795,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,4.158915663,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,3.592289157,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,4.341807229,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,3.929156627,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,3.040120482,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,2.593614458,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,3.282650602,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,3.985903614,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,5.095783133,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,3.444457831,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,4.664578313,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,3.171084337,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,3.95373494,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,2.060240964,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,4.575662651,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,3.439759036,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,2.777831325,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,3.417951807,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,3.267228916,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,4.193493976,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,1.559518072,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,1.916144578,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,3.25313253,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,3.138192771,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,3.734698795,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,3.913253012,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,1.681566265,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,4.094337349,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,2.918554217,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,2.41,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,2.503373494,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,3.855783133,2022-04-25,April
Hydrobia,SF84,10,1,A4,amb,4.315180723,2022-04-25,April
Hydrobia,SF84,11,1,A4,amb,3.614819277,2022-04-25,April
Hydrobia,SF84,11,1,A4,amb,2.480963855,2022-04-25,April
Hydrobia,SF84,11,1,A4,amb,2.797228916,2022-04-25,April
Hydrobia,SF84,11,1,A4,amb,2.605180723,2022-04-25,April
Hydrobia,SF84,11,1,A4,amb,2.992048193,2022-04-25,April
Hydrobia,SF84,11,1,A4,amb,2.356987952,2022-04-25,April
Hydrobia,SF84,11,1,A4,amb,2.811807229,2022-04-25,April
Hydrobia,SF84,11,1,A4,amb,2.734698795,2022-04-25,April
Hydrobia,SF84,11,1,A4,amb,2.585180723,2022-04-25,April
Hydrobia,SF84,11,1,A4,amb,3.055060241,2022-04-25,April
Hydrobia,SF84,11,1,A4,amb,4.223373494,2022-04-25,April
Hydrobia,SF84,11,1,A4,amb,3.242168675,2022-04-25,April
Hydrobia,SF84,11,1,A4,amb,3.112168675,2022-04-25,April
Hydrobia,SF84,11,1,A4,amb,2.842048193,2022-04-25,April
Hydrobia,SF84,11,1,A4,amb,3.265421687,2022-04-25,April
Hydrobia,SF84,11,1,A4,amb,2.818915663,2022-04-25,April
Hydrobia,SF84,11,1,A4,amb,3.34313253,2022-04-25,April
